order_id	customer_id	order_ts	status	currency	total_amount_text	utm_json	updated_at
o_1534	c_0093	2025-04-13T15:06:13Z	Fulfilled	USD	USD 147.23	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	13/04/2025 14:52
o_1535	c_0723	2025-04-13T16:20:29Z	paid	EUR	118.54	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	13/04/2025 13:13
o_1536	c_0466	2025-04-13T17:18:48Z	Fulfilled	EUR	€ 134.53	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	13/04/2025 15:39
o_1537	c_0689	13/04/2025 15:59	PAID	USD	USD 533.21	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	13/04/2025 22:26
o_1538	c_0599	2025-04-13T10:06:45Z	PAID	usd	225.71	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	13/04/2025 19:17
o_1539	c_0381	2025-04-13T10:27:55Z	PAID	usd	231.76	{"source": "display", "medium": "display", "campaign": "retargeting"}	13/04/2025 20:14
o_1540	c_0692	2025-04-13T19:01:52Z	PAID	usd	USD 113.43	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	13/04/2025 18:48
o_1541	c_0483	2025-04-13T17:54:18Z	paid	USD	USD 16.77	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	13/04/2025 17:41
o_1542	c_0747	2025-04-14T21:14:19Z	paid	eur	€ 286.53	{"source": "email", "medium": "email", "campaign": "promo"}	14/04/2025 19:27
o_1543	c_0306	2025/04/14 12:48:44-0500	paid	usd	USD 648.21	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 16:00
o_1544	c_0065	2025/04/14 08:24:58-0500	PAID	GBP	GBP 505.61	{"source": "email", "medium": "email", "campaign": "awareness"}	14/04/2025 08:19
o_1545	c_0718	14/04/2025 21:19	paid	USD	$95.61	{"source": "display", "medium": "display", "campaign": "brand"}	14/04/2025 08:26
o_1546	c_0665	2025-04-14T09:30:20Z	paid	USD	$10.43	{"source": "display", "medium": "display", "campaign": "brand"}	14/04/2025 15:12
o_1547	c_0120	14/04/2025 15:49	paid	EUR	EUR 45.72	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	14/04/2025 09:10
o_1548	c_0071	2025/04/14 19:25:28-0500	PAID	USD	78.58	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 12:13
o_1549	c_0505	2025-04-14T17:44:48Z	paid	USD	$474.73	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 18:02
o_1550	c_0315	2025-04-14T13:36:32Z	Refunded	USD	USD 64.21	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	14/04/2025 15:30
o_1551	c_0465	14/04/2025 20:17	Fulfilled	cad	CAD 145.65	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 21:55
o_1552	c_0687	2025/04/14 13:42:43-0500	paid	USD	$281.08	{"source": "display", "medium": "display", "campaign": "brand"}	14/04/2025 10:28
o_1553	c_0702	2025/04/14 13:49:20-0500	Fulfilled	USD	$184.78	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 22:01
o_1554	c_0761	2025/04/14 11:15:47-0500	PAID	USD	$658.61	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	14/04/2025 09:08
o_1555	c_0528	2025-04-14T16:21:03Z	paid	USD	$206.03	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	14/04/2025 10:10
o_1556	c_0102	14/04/2025 07:45	paid	USD	$24.97	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	14/04/2025 10:14
o_1557	c_0792	2025-04-14T11:53:32Z	paid	USD	USD 9.41	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	14/04/2025 10:27
o_1558	c_0287	14/04/2025 21:53	Fulfilled	USD	USD 183.00	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	14/04/2025 08:51
o_1559	c_0223	2025-04-14T09:39:44Z	paid	usd	USD 335.41	{"source": "display", "medium": "display", "campaign": "brand"}	14/04/2025 12:43
o_1560	c_0242	2025-04-15T10:39:11Z	PAID	USD	$132.37	{"source": "display", "medium": "display", "campaign": "brand"}	15/04/2025 08:06
o_1561	c_0139	15/04/2025 11:51	paid	usd	USD 186.91	{"source": "display", "medium": "display", "campaign": "retargeting"}	15/04/2025 22:56
o_1562	c_0377	2025/04/15 07:14:17-0500	Refunded	USD	USD 21.80	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	15/04/2025 13:40
o_1563	c_0661	2025-04-15T09:57:59Z	paid	usd	USD 131.67	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	15/04/2025 21:01
o_1564	c_0063	2025-04-15T19:47:13Z	PAID	USD	USD 93.78	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	15/04/2025 15:10
o_1565	c_0195	15/04/2025 13:01	Fulfilled	USD	$123.09	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	15/04/2025 18:52
o_1566	c_0580	2025-04-15T20:37:57Z	PAID	CAD	C$402.41	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	15/04/2025 13:45
o_1567	c_0658	2025-04-15T14:24:08Z	Cancelled	EUR	€ 211.23	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	15/04/2025 18:37
o_1568	c_0612	2025-04-15T20:01:00Z	paid	CAD	346.48	{"source": "display", "medium": "display", "campaign": "awareness"}	15/04/2025 16:53
o_1569	c_0342	2025/04/15 11:11:34-0500	paid	USD	USD 636.11	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	15/04/2025 08:41
o_1570	c_0272	2025-04-15T12:19:55Z	paid	USD	USD 113.98	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	15/04/2025 11:05
o_1571	c_0702	2025-04-15T11:36:01Z	PAID	USD	USD 579.40	{"source": "display", "medium": "display", "campaign": "brand"}	15/04/2025 22:38
o_1572	c_0239	2025/04/15 20:14:23-0500	PAID	USD	USD 258.40	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	15/04/2025 09:17
o_1573	c_0611	2025/04/15 15:39:24-0500	Refunded	usd	$120.89	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	15/04/2025 18:51
o_1574	c_0149	2025/04/16 08:33:43-0500	paid	USD	$95.40	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	16/04/2025 08:24
o_1575	c_0323	16/04/2025 10:19	PAID	EUR	29.32	{"source": "display", "medium": "display", "campaign": "awareness"}	16/04/2025 14:40
o_1576	c_0113	16/04/2025 14:40	PAID	CAD	C$217.39	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	16/04/2025 18:17
o_1577	c_0187	2025/04/16 19:58:37-0500	Cancelled	USD	14.73	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/04/2025 08:35
o_1578	c_0367	16/04/2025 20:25	Cancelled	USD	$519.05	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/04/2025 22:07
o_1579	c_0406	2025-04-16T21:44:30Z	PAID	USD	76,87	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	16/04/2025 22:21
o_1580	c_0272	2025-04-16T13:09:36Z	PAID	USD	$66.12	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	16/04/2025 13:23
o_1581	c_0760	16/04/2025 16:04	PAID	USD	$154.36	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	16/04/2025 17:02
o_1582	c_0096	2025/04/16 09:07:07-0500	PAID	EUR	14.73	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	16/04/2025 21:21
o_1583	c_0460	2025/04/16 07:42:58-0500	Fulfilled	EUR	€ 160.33	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	16/04/2025 12:26
o_1584	c_0608	16/04/2025 13:52	Cancelled	usd	USD 190.73	{"source": "email", "medium": "email", "campaign": "promo"}	16/04/2025 18:05
o_1585	c_0567	2025/04/16 21:37:06-0500	PAID	USD	98.91	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/04/2025 16:06
o_1586	c_0630	2025-04-16T15:45:15Z	paid	USD	248,12	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/04/2025 18:03
o_1587	c_0658	2025-04-16T14:00:56Z	paid	eur	86.57	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	16/04/2025 10:47
o_1588	c_0470	2025-04-16T15:28:41Z	PAID	USD	USD 472.98	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	16/04/2025 12:52
o_1589	c_0491	16/04/2025 11:26	Cancelled	cad	845.02	{"source": "display", "medium": "display", "campaign": "awareness"}	16/04/2025 22:55
o_1590	c_0703	2025-04-16T17:29:45Z	PAID	EUR	€ 91.09	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	16/04/2025 12:48
o_1591	c_0503	2025/04/16 21:23:10-0500	PAID	GBP	GBP 234.14	{"source": "email", "medium": "email", "campaign": "brand"}	16/04/2025 10:44
o_1592	c_0550	16/04/2025 14:04	Refunded	eur	303.89	{"source": "email", "medium": "email", "campaign": "brand"}	16/04/2025 12:40
o_1593	c_0083	2025-04-17T11:09:22Z	PAID	eur	€ 544.99	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	17/04/2025 11:46
o_1594	c_0152	2025-04-17T10:49:55Z	paid	USD	$101.11	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	17/04/2025 16:03
o_1595	c_0130	2025-04-17T12:44:43Z	paid	GBP	GBP 79.46	{"source": "display", "medium": "display", "campaign": "nonbrand"}	17/04/2025 12:04
o_1596	c_0640	2025-04-17T20:55:00Z	PAID	USD	$928.95	{"source": "search", "medium": "cpc", "campaign": "promo"}	17/04/2025 15:29
o_1597	c_0730	2025/04/17 16:02:42-0500	PAID	EUR	EUR 109.05	{"source": "display", "medium": "display", "campaign": "nonbrand"}	17/04/2025 15:01
o_1598	c_0463	17/04/2025 19:09	PAID	gbp	GBP 163.32	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	17/04/2025 20:05
o_1599	c_0544	2025-04-17T17:48:47Z	PAID	USD	79.1	{"source": "search", "medium": "cpc", "campaign": "brand"}	17/04/2025 08:25
o_1600	c_0465	2025-04-17T10:51:07Z	PAID	CAD	CAD 503.17	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	17/04/2025 09:22
o_1601	c_0513	2025-04-17T10:52:47Z	paid	USD	$119.68	{"source": "search", "medium": "cpc", "campaign": "brand"}	17/04/2025 22:32
o_1602	c_0719	17/04/2025 10:39	Cancelled	CAD	C$120.31	{"source": "display", "medium": "display", "campaign": "nonbrand"}	17/04/2025 10:57
o_1603	c_0671	2025/04/17 15:06:47-0500	Cancelled	USD	$332.67	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	17/04/2025 09:21
o_1604	c_0441	2025-04-17T14:25:13Z	PAID	EUR	EUR 15.05	{"source": "search", "medium": "cpc", "campaign": "brand"}	17/04/2025 21:29
o_1605	c_0234	17/04/2025 18:21	PAID	USD	$19.68	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	17/04/2025 21:19
o_1606	c_0348	17/04/2025 11:21	PAID	USD	$521.80	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	17/04/2025 09:36
o_1607	c_0748	2025/04/18 08:58:32-0500	PAID	EUR	€ 261.58	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/04/2025 16:00
o_1608	c_0504	2025/04/18 07:45:46-0500	paid	USD	135.24	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/04/2025 09:20
o_1609	c_0682	2025-04-18T18:13:43Z	PAID	usd	USD 346.18	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	18/04/2025 19:13
o_1610	c_0157	2025-04-18T12:01:02Z	Fulfilled	USD	USD 249.22	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	18/04/2025 21:17
o_1611	c_0069	2025-04-18T12:54:05Z	PAID	USD	USD 112.02	{"source": "email", "medium": "email", "campaign": "retargeting"}	18/04/2025 19:34
o_1612	c_0088	18/04/2025 19:27	Fulfilled	USD	USD 369.92	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	18/04/2025 17:54
o_1613	c_0763	2025-04-18T15:36:59Z	paid	USD	USD 549.53	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	18/04/2025 19:06
o_1614	c_0134	18/04/2025 11:05	PAID	EUR	19.8	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/04/2025 19:05
o_1615	c_0062	2025/04/18 07:28:47-0500	Cancelled	USD	$178.08	{"source": "search", "medium": "cpc", "campaign": "newsletter"}	18/04/2025 15:45
o_1616	c_0679	2025-04-18T10:49:42Z	paid	CAD	CAD 148.55	{"source": "search", "medium": "cpc", "campaign": "newsletter"}	18/04/2025 18:24
o_1617	c_0781	18/04/2025 16:16	PAID	usd	USD 191.35	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/04/2025 14:08
o_1618	c_0421	2025/04/18 10:46:24-0500	Fulfilled	USD	$516.38	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	18/04/2025 15:32
o_1619	c_0769	2025/04/18 20:01:57-0500	PAID	eur	60,38	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/04/2025 16:10
o_1620	c_0295	2025-04-18T18:49:05Z	PAID	GBP	GBP 441.92	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	18/04/2025 14:45
o_1621	c_0107	19/04/2025 07:26	Fulfilled	CAD	C$155.76	{"source": "email", "medium": "email", "campaign": "prospecting"}	19/04/2025 16:42
o_1622	c_0599	2025-04-19T11:43:05Z	PAID	USD	$158.03	{"source": "email", "medium": "email", "campaign": "prospecting"}	19/04/2025 21:38
o_1623	c_0202	2025-04-19T20:10:29Z	Fulfilled	USD	218.93	{"source": "search", "medium": "cpc", "campaign": "newsletter"}	19/04/2025 11:59
o_1624	c_0575	2025-04-19T19:24:43Z	PAID	USD	USD 183.79	{"source": "email", "medium": "email", "campaign": "prospecting"}	19/04/2025 15:07
o_1625	c_0423	2025-04-19T09:14:46Z	PAID	USD	USD 248.28	{"source": "email", "medium": "email", "campaign": "prospecting"}	19/04/2025 10:17
o_1626	c_0781	2025/04/19 19:21:28-0500	paid	USD	$97.46	{"source": "display", "medium": "display", "campaign": "nonbrand"}	19/04/2025 19:16
o_1627	c_0588	19/04/2025 12:45	PAID	USD	USD 106.41	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	19/04/2025 12:21
o_1628	c_0786	19/04/2025 12:48	PAID	CAD	C$290.08	{"source": "display", "medium": "display", "campaign": "nonbrand"}	19/04/2025 21:12
o_1629	c_0716	2025-04-20T11:36:16Z	paid	usd	USD 741.57	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	20/04/2025 10:54
o_1630	c_0027	20/04/2025 13:15	Refunded	USD	USD 392.12	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	20/04/2025 22:47
o_1631	c_0711	2025-04-20T09:53:35Z	PAID	EUR	€ 145.01	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	20/04/2025 17:38
o_1632	c_0280	2025-04-20T07:05:01Z	PAID	EUR	EUR 230.76	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	20/04/2025 20:30
o_1633	c_0781	2025-04-20T09:35:26Z	Cancelled	USD	USD 94.59	{"source": "email", "medium": "email", "campaign": "promo"}	20/04/2025 17:05
o_1634	c_0348	2025-04-20T18:23:42Z	Fulfilled	USD	$154.76	{"source": "search", "medium": "cpc", "campaign": "awareness"}	20/04/2025 08:35
o_1635	c_0227	2025-04-20T10:16:37Z	PAID	USD	USD 33.18	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	20/04/2025 12:50
o_1636	c_0674	2025-04-20T11:28:54Z	Fulfilled	CAD	C$451.89	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	20/04/2025 19:22
o_1637	c_0072	2025/04/20 18:25:46-0500	paid	EUR	EUR 304.46	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	20/04/2025 17:39
o_1638	c_0094	2025/04/21 18:30:47-0500	PAID	eur	700.58	{"source": "search", "medium": "cpc", "campaign": "brand"}	21/04/2025 13:26
o_1639	c_0544	2025/04/21 12:26:02-0500	Refunded	USD	$48.38	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	21/04/2025 11:47
o_1640	c_0386	2025-04-21T16:25:18Z	PAID	USD	USD 23.80	{"source": "email", "medium": "email", "campaign": "promo"}	21/04/2025 08:03
o_1641	c_0350	2025/04/21 10:36:53-0500	PAID	USD	36.69	{"source": "email", "medium": "email", "campaign": "promo"}	21/04/2025 15:49
o_1642	c_0379	21/04/2025 15:25	PAID	CAD	91,28	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/04/2025 12:25
o_1643	c_0739	2025-04-21T12:58:03Z	PAID	usd	USD 365.04	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	21/04/2025 18:51
o_1644	c_0796	2025-04-21T20:02:29Z	paid	usd	$443.11	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	21/04/2025 17:09
o_1645	c_0087	2025-04-21T08:20:40Z	PAID	CAD	C$50.53	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	21/04/2025 21:09
o_1646	c_0162	2025-04-21T13:56:44Z	paid	EUR	EUR 165.69	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	21/04/2025 13:44
o_1647	c_0051	2025-04-21T17:23:13Z	paid	GBP	GBP 587.31	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	21/04/2025 17:30
o_1648	c_0454	2025-04-21T08:48:24Z	PAID	USD	$201.52	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	21/04/2025 13:51
o_1649	c_0554	2025-04-21T08:34:30Z	paid	EUR	€ 186.58	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	21/04/2025 17:41
o_1650	c_0465	2025/04/21 17:12:54-0500	Fulfilled	CAD	CAD 191.45	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/04/2025 16:21
o_1651	c_0586	2025-04-21T15:13:43Z	PAID	EUR	€ 378.65	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	21/04/2025 08:16
o_1652	c_0114	2025-04-21T21:28:12Z	paid	USD	$95.61	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	21/04/2025 19:31
o_1653	c_0695	2025-04-21T11:38:40Z	PAID	USD	$578.02	{"source": "search", "medium": "cpc", "campaign": "brand"}	21/04/2025 15:51
o_1654	c_0683	2025/04/21 08:59:37-0500	paid	USD	USD 11.61	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	21/04/2025 15:38
o_1655	c_0540	2025-04-22T09:14:29Z	Fulfilled	USD	517,35	{"source": "search", "medium": "cpc", "campaign": "awareness"}	22/04/2025 14:34
o_1656	c_0349	2025-04-22T12:58:48Z	paid	USD	$17.31	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/04/2025 09:22
o_1657	c_0226	2025-04-22T08:06:40Z	paid	USD	$182.19	{"source": "display", "medium": "display", "campaign": "retargeting"}	22/04/2025 19:09
o_1658	c_0057	22/04/2025 18:43	PAID	USD	163.67	{"source": "paid_social", "medium": "paid_social", "campaign": "promo"}	22/04/2025 13:53
o_1659	c_0217	2025-04-22T16:32:57Z	paid	USD	USD 34.64	{"source": "email", "medium": "email", "campaign": "newsletter"}	22/04/2025 21:58
o_1660	c_0783	2025/04/22 10:56:56-0500	PAID	GBP	£520.11	{"source": "email", "medium": "email", "campaign": "newsletter"}	22/04/2025 10:12
o_1661	c_0123	2025/04/22 18:15:41-0500	Cancelled	USD	USD 80.88	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/04/2025 19:19
o_1662	c_0180	2025/04/22 18:47:48-0500	PAID	USD	$41.20	{"source": "display", "medium": "display", "campaign": "retargeting"}	22/04/2025 20:54
o_1663	c_0595	2025-04-22T18:15:50Z	PAID	USD	764.47	{"source": "search", "medium": "cpc", "campaign": "brand"}	22/04/2025 21:27
o_1664	c_0261	2025-04-22T16:12:59Z	Refunded	USD	45.42	{"source": "search", "medium": "cpc", "campaign": "awareness"}	22/04/2025 14:37
o_1665	c_0573	22/04/2025 21:46	paid	GBP	250.88	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	22/04/2025 21:04
o_1666	c_0363	2025-04-22T11:57:06Z	PAID	USD	USD 126.58	{"source": "search", "medium": "cpc", "campaign": "brand"}	22/04/2025 13:52
o_1667	c_0439	2025-04-22T08:55:25Z	paid	usd	305.49	{"source": "display", "medium": "display", "campaign": "retargeting"}	22/04/2025 14:09
o_1668	c_0476	2025-04-22T12:29:18Z	PAID	USD	$19.23	{"source": "search", "medium": "cpc", "campaign": "awareness"}	22/04/2025 13:00
o_1669	c_0471	2025-04-23T07:43:14Z	paid	USD	USD 256.50	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	23/04/2025 20:14
o_1670	c_0590	2025-04-23T09:59:25Z	PAID	USD	$24.89	{"source": "search", "medium": "cpc", "campaign": "brand"}	23/04/2025 11:46
o_1671	c_0588	23/04/2025 09:29	PAID	USD	USD 12.19	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	23/04/2025 21:08
o_1672	c_0777	2025/04/23 14:13:22-0500	PAID	usd	$426.61	{"source": "search", "medium": "cpc", "campaign": "brand"}	23/04/2025 16:24
o_1673	c_0297	23/04/2025 17:09	PAID	usd	$244.65	{"source": "search", "medium": "cpc", "campaign": "brand"}	23/04/2025 10:34
o_1674	c_0415	2025-04-23T10:54:02Z	paid	EUR	€ 19.85	{"source": "email", "medium": "email", "campaign": "newsletter"}	23/04/2025 20:26
o_1675	c_0333	2025-04-23T11:36:03Z	Fulfilled	GBP	£30.77	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	23/04/2025 13:21
o_1676	c_0687	23/04/2025 20:04	PAID	USD	USD 15.84	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	23/04/2025 12:55
o_1677	c_0707	23/04/2025 20:30	PAID	USD	$113.71	{"source": "search", "medium": "cpc", "campaign": "brand"}	23/04/2025 20:19
o_1678	c_0112	2025-04-23T18:40:06Z	PAID	USD	10,61	{"source": "display", "medium": "display", "campaign": "awareness"}	23/04/2025 18:03
